Time Stamp,ID,Extended,Dir,Bus,LEN,D1,D2,D3,D4,D5,D6,D7,D8
18445088912553690810,00000288,false,Rx,0,8,8A,BA,78,00,00,50,ED,0D,
18445088912553691049,000001A0,false,Rx,0,8,00,40,C8,0B,FE,FE,00,11,
18445088912553691295,00000380,false,Rx,0,8,00,93,00,BF,00,00,00,07,
18445088912553691530,000001AC,false,Rx,0,8,2F,18,10,00,16,21,D1,C1,
18445088912553691761,0000044C,false,Rx,0,8,B1,68,42,94,58,02,05,50,
18445088912553692007,000002A0,false,Rx,0,8,00,00,00,64,00,00,10,74,
18445088912553692239,00000480,false,Rx,0,8,84,00,E5,AC,77,08,06,B4,
18445088912553692476,000003A0,false,Rx,0,8,2B,08,54,7A,07,00,09,03,
18445088912553692710,00000488,false,Rx,0,8,CF,1F,1F,7F,6C,FF,22,01,
18445088912553692950,0000048A,false,Rx,0,8,8B,08,01,02,00,00,00,80,
18445088912553693184,000000C2,false,Rx,0,8,32,81,32,81,80,C0,82,D9,
18445088912553693385,000000D0,false,Rx,0,6,97,20,2C,3C,57,F0,00,00,
18445088912553693625,00000368,false,Rx,0,8,74,13,89,8E,04,00,64,00,
18445088912553693859,000004A0,false,Rx,0,8,D6,0B,BA,0B,C4,0B,AE,0B,
18445088912553694095,00000588,false,Rx,0,8,E1,81,7F,83,17,80,04,95,
18445088912553694334,00000320,false,Rx,0,8,20,40,12,CB,0B,C6,0B,81,
18445088912553694576,000004A8,false,Rx,0,8,30,80,0E,00,00,20,80,1E,
18445088912553694692,00000572,false,Rx,0,1,07,00,00,00,00,00,00,00,
18445088912553694931,000005A0,false,Rx,0,8,7E,04,08,80,00,BB,1C,AB,
18445088912553695172,000005C0,false,Rx,0,8,0F,00,00,A6,2D,00,08,8C,
18445088912553695412,000005B7,false,Rx,0,8,D4,D4,00,00,00,00,00,00,
18445088912553696602,00000440,false,Rx,0,8,21,52,37,FE,77,00,5C,02,
18445088912553696842,00000540,false,Rx,0,8,B0,00,FF,00,FF,00,03,56,
18445088912553697086,00000397,false,Rx,0,8,02,0A,08,00,00,00,00,00,
18445088912553697626,000003D4,false,Rx,0,8,20,83,22,81,08,00,00,00,
18445088912553697974,0000048C,false,Rx,0,8,05,02,07,00,00,00,00,00,
18445088912553700123,00000280,false,Rx,0,8,01,20,60,0C,1F,00,19,1F,
18445088912553700369,000000AE,false,Rx,0,8,2B,28,00,00,00,00,03,00,
18445088912553700616,00000380,false,Rx,0,8,00,93,00,C0,00,00,00,07,
18445088912553700856,000001A0,false,Rx,0,8,00,40,10,0C,FE,FE,00,12,
18445088912553701090,00000488,false,Rx,0,8,DD,1F,1F,7F,6C,FF,20,11,
18445088912553701335,000002A0,false,Rx,0,8,00,00,00,64,00,00,20,44,
18445088912553701589,000004A0,false,Rx,0,8,26,0C,FC,0B,D8,0B,B2,0B,
18445088912553703024,000000D0,false,Rx,0,6,83,31,29,3C,57,F0,00,00,
18445088912553703258,000000C2,false,Rx,0,8,32,81,AA,80,80,D0,1A,52,
18445088912553703442,000000D2,false,Rx,0,5,3C,38,00,00,04,00,00,00,
18445088912553703648,000003D0,false,Rx,0,6,00,00,08,00,C8,87,00,00,
18445088912553704368,000005D6,false,Rx,0,5,00,00,00,00,00,00,00,00,
18445088912553706440,00000440,false,Rx,0,8,21,52,37,FE,77,00,64,02,
18445088912553706679,00000540,false,Rx,0,8,C0,00,FF,00,FF,00,03,0F,
18445088912553707863,00000050,false,Rx,0,4,00,B0,14,A4,00,00,00,00,
18445088912553710458,000000AE,false,Rx,0,8,3B,38,00,00,00,00,03,00,
18445088912553710693,0000044C,false,Rx,0,8,81,68,42,94,58,02,05,60,
18445088912553710933,000001A0,false,Rx,0,8,00,40,2A,0C,FE,FE,00,13,
18445088912553711182,00000280,false,Rx,0,8,01,1F,40,0C,1F,00,19,1F,
18445088912553711415,000001AC,false,Rx,0,8,98,19,10,00,20,A1,D1,C1,
18445088912553711616,00000284,false,Rx,0,6,96,59,8A,40,05,00,00,00,
18445088912553711847,00000288,false,Rx,0,8,8A,BA,78,00,00,50,ED,0D,
18445088912553712093,000002A0,false,Rx,0,8,00,00,00,64,00,00,30,54,
18445088912553712338,00000380,false,Rx,0,8,00,93,00,C0,00,00,00,07,
18445088912553712506,0000038A,false,Rx,0,4,68,80,C8,20,00,00,00,00,
18445088912553712740,000003A0,false,Rx,0,8,95,09,58,8A,47,00,0A,03,
18445088912553712980,000002B7,false,Rx,0,8,1E,0E,00,00,00,00,10,00,
18445088912553713212,000000C2,false,Rx,0,8,32,81,88,80,80,E0,9D,64,
18445088912553713411,000000D0,false,Rx,0,6,FF,42,26,3C,57,F0,00,00,
18445088912553713650,00000368,false,Rx,0,8,74,14,89,89,04,00,64,00,
18445088912553713883,00000480,false,Rx,0,8,84,00,F5,AC,77,08,06,A4,
18445088912553714119,00000488,false,Rx,0,8,73,1F,20,7F,6C,FF,81,21,
18445088912553714351,00000320,false,Rx,0,8,20,40,12,C9,0B,C7,0B,81,
18445088912553714589,0000048A,false,Rx,0,8,9B,08,01,02,00,00,00,90,
18445088912553714835,0000048C,false,Rx,0,8,04,03,07,00,00,00,00,00,
18445088912553715072,000004A0,false,Rx,0,8,34,0C,22,0C,EA,0B,CE,0B,
18445088912553715308,00000588,false,Rx,0,8,E1,81,7F,88,17,80,04,95,
18445088912553715546,000004A8,false,Rx,0,8,03,80,0A,80,00,20,90,B9,
18445088912553715826,000005A0,false,Rx,0,8,7E,46,08,90,00,BF,1C,AB,
18445088912553716632,00000440,false,Rx,0,8,21,52,37,FE,77,00,6C,02,
18445088912553716876,00000540,false,Rx,0,8,D0,00,FF,00,FF,00,03,0F,
18445088912553717528,000005C0,false,Rx,0,8,00,00,00,A6,2D,00,08,83,
18445088912553717767,000003D4,false,Rx,0,8,2C,84,29,81,08,00,00,00,
18445088912553720191,00000280,false,Rx,0,8,01,1F,40,0C,1F,00,19,1F,
18445088912553720437,00000380,false,Rx,0,8,00,93,00,BE,00,00,00,07,
18445088912553720677,000000AE,false,Rx,0,8,4B,48,00,00,00,00,03,00,
18445088912553720914,00000488,false,Rx,0,8,D3,1F,1F,7F,6B,FF,09,31,
18445088912553721156,000001A0,false,Rx,0,8,00,40,40,0C,FE,FE,00,14,
18445088912553721451,000002A0,false,Rx,0,8,00,00,00,64,00,00,40,24,
18445088912553721731,000004A0,false,Rx,0,8,44,0C,3C,0C,D6,0B,D4,0B,
18445088912553722208,0000048C,false,Rx,0,8,03,04,07,00,00,00,00,00,
18445088912553722870,000000D2,false,Rx,0,5,3D,39,00,00,04,00,00,00,
18445088912553723104,000000C2,false,Rx,0,8,32,81,66,80,80,F0,7E,76,
18445088912553723296,000000D0,false,Rx,0,6,F5,53,32,3C,58,F0,00,00,
18445088912553723503,000003D0,false,Rx,0,6,00,00,08,00,C8,87,00,00,
18445088912553723723,000003D2,false,Rx,0,7,AF,1D,33,80,01,00,00,00,
18445088912553723966,0000056A,false,Rx,0,8,08,03,10,20,10,0B,00,20,
18445088912553724205,00000366,false,Rx,0,8,52,02,00,00,00,00,80,D0,
18445088912553726145,00000390,false,Rx,0,8,03,00,50,00,40,00,00,08,
18445088912553726403,00000392,false,Rx,0,8,08,00,03,21,00,17,88,00,
18445088912553726638,00000440,false,Rx,0,8,21,52,37,FE,77,00,74,02,
18445088912553726884,00000393,false,Rx,0,8,92,00,00,00,00,00,00,00,
18445088912553727126,00000540,false,Rx,0,8,E0,00,FF,00,FF,00,03,0F,
18445088912553727312,00000570,false,Rx,0,5,47,20,AC,00,00,00,00,00,
18445088912553727571,000005D0,false,Rx,0,8,C0,04,61,8F,39,59,C0,00,
18445088912553727846,00000050,false,Rx,0,4,00,B0,24,94,00,00,00,00,
18445088912553730225,00000280,false,Rx,0,8,01,20,40,0C,1F,00,19,1F,
18445088912553730423,00000284,false,Rx,0,6,83,5A,8C,50,05,00,00,00,
18445088912553730663,000000AE,false,Rx,0,8,5B,58,00,00,00,00,03,00,
18445088912553730895,00000288,false,Rx,0,8,8A,BA,78,00,00,50,ED,0D,
18445088912553731140,000001A0,false,Rx,0,8,00,40,40,0C,FE,FE,00,15,
18445088912553731381,00000380,false,Rx,0,8,00,93,00,C2,00,00,00,07,
18445088912553731614,000001AC,false,Rx,0,8,95,1A,10,00,2A,A1,D5,C1,
18445088912553731846,0000044C,false,Rx,0,8,89,70,42,94,58,02,05,70,
18445088912553732090,000002A0,false,Rx,0,8,00,00,00,64,00,00,50,34,
18445088912553732326,00000480,false,Rx,0,8,84,00,F5,AC,77,08,06,A4,
18445088912553732559,000003A0,false,Rx,0,8,79,0A,5B,96,77,C0,0A,03,
18445088912553732795,00000488,false,Rx,0,8,B3,1F,20,7F,6B,FF,26,41,
18445088912553733035,0000048A,false,Rx,0,8,A6,05,01,02,00,00,00,A0,
18445088912553733276,000000C2,false,Rx,0,8,32,81,EE,80,80,00,53,DE,
18445088912553733479,000000D0,false,Rx,0,6,B0,64,41,3C,59,F0,00,00,
18445088912553733714,00000368,false,Rx,0,8,75,15,89,89,04,00,64,00,
18445088912553733951,000004A0,false,Rx,0,8,4C,0C,34,0C,CE,0B,CC,0B,
18445088912553734186,00000588,false,Rx,0,8,E1,81,7F,00,17,80,04,95,
18445088912553734422,00000320,false,Rx,0,8,20,40,12,29,0C,48,0C,81,
18445088912553734664,000004A8,false,Rx,0,8,2C,80,00,80,00,20,A0,AC,
18445088912553734916,000005F3,false,Rx,0,8,00,00,7C,01,00,00,00,00,
18445088912553735147,000005A0,false,Rx,0,8,7E,56,08,A0,00,C2,1C,AB,
18445088912553735512,00000720,false,Rx,0,7,04,03,0D,00,00,00,00,00,
18445088912553736368,000005DC,false,Rx,0,8,77,14,72,7F,1D,00,80,4D,
18445088912553736609,00000440,false,Rx,0,8,21,52,36,FE,77,00,7C,02,
18445088912553736847,00000540,false,Rx,0,8,F0,00,FF,00,FF,00,03,0F,
18445088912553737087,000005C0,false,Rx,0,8,01,00,00,A6,2D,00,08,82,
18445088912553737319,000007D0,false,Rx,0,8,0B,2E,EE,12,74,6F,AC,13,
18445088912553737567,0000048C,false,Rx,0,8,02,05,07,00,00,00,00,00,
18445088912553737805,000003D4,false,Rx,0,8,2D,85,29,81,08,00,00,00,
18445088912553740130,00000280,false,Rx,0,8,01,20,40,0C,1F,00,19,1F,
18445088912553740374,00000380,false,Rx,0,8,00,93,00,C3,00,00,00,07,
18445088912553740614,000000AE,false,Rx,0,8,6B,68,00,00,00,00,03,00,
18445088912553740853,00000488,false,Rx,0,8,7A,1F,20,7F,6B,FF,FF,51,
18445088912553741095,000001A0,false,Rx,0,8,00,40,08,0C,FE,FE,00,16,
18445088912553741355,000002A0,false,Rx,0,8,00,00,00,64,00,00,60,04,
18445088912553741623,000004A0,false,Rx,0,8,10,0C,02,0C,C2,0B,AE,0B,
18445088912553741827,0000038A,false,Rx,0,4,78,80,D8,20,00,00,00,00,
18445088912553742646,000000D2,false,Rx,0,5,3E,3A,00,00,04,00,00,00,
18445088912553743023,000000D0,false,Rx,0,6,A0,75,43,3C,5A,F0,00,00,
18445088912553743254,000000C2,false,Rx,0,8,32,81,76,81,80,10,CB,45,
18445088912553743458,000003D0,false,Rx,0,6,01,00,08,00,C8,87,00,00,
18445088912553746440,00000440,false,Rx,0,8,21,52,36,FE,77,00,04,02,
18445088912553746682,00000540,false,Rx,0,8,00,00,FF,00,FF,00,03,56,
18445088912553746925,000005CA,false,Rx,0,8,05,05,00,00,00,00,00,00,
18445088912553747149,00000722,false,Rx,0,7,08,03,01,01,00,00,00,00,
18445088912553747389,00000497,false,Rx,0,8,00,60,00,00,74,46,00,60,
18445088912553747843,00000050,false,Rx,0,4,00,B0,34,84,00,00,00,00,
18445088912553748778,00000550,false,Rx,0,8,40,C0,80,00,00,00,00,00,
18445088912553749579,00000721,false,Rx,0,7,08,03,01,00,00,00,00,00,
18445088912553750130,00000280,false,Rx,0,8,01,20,44,0C,20,00,19,20,
18445088912553750327,00000284,false,Rx,0,6,B0,5B,8E,60,05,00,00,00,
18445088912553750567,000000AE,false,Rx,0,8,7B,78,00,00,00,00,03,00,
18445088912553750801,00000288,false,Rx,0,8,8A,BA,78,00,00,50,ED,0D,
18445088912553751042,000001A0,false,Rx,0,8,00,40,BC,0B,FE,FE,00,17,
18445088912553751286,00000380,false,Rx,0,8,00,93,00,C3,00,00,00,07,
18445088912553751518,000001AC,false,Rx,0,8,04,9B,10,00,34,A1,DB,C1,
18445088912553751754,0000044C,false,Rx,0,8,7C,75,42,94,58,02,05,80,
18445088912553751997,000002A0,false,Rx,0,8,00,00,00,64,00,00,70,14,
18445088912553752235,00000480,false,Rx,0,8,84,00,05,AD,77,08,06,55,
18445088912553752469,000003A0,false,Rx,0,8,8D,0B,5F,A6,B7,C0,0B,03,
18445088912553752705,00000488,false,Rx,0,8,75,20,20,7F,6B,FF,FF,61,
18445088912553752944,0000048A,false,Rx,0,8,B6,05,01,02,00,00,00,B0,
18445088912553753176,000000C2,false,Rx,0,8,32,81,98,81,80,20,62,13,
18445088912553753373,000000D0,false,Rx,0,6,22,86,33,3C,5B,F0,00,00,
18445088912553753609,00000368,false,Rx,0,8,76,16,89,89,04,00,64,00,
18445088912553753854,0000048C,false,Rx,0,8,01,06,07,00,00,00,00,00,
18445088912553754089,000004A0,false,Rx,0,8,C4,0B,B4,0B,B4,0B,98,0B,
18445088912553754318,00000588,false,Rx,0,8,E1,89,7F,01,17,80,04,95,
18445088912553754558,000004A8,false,Rx,0,8,18,80,07,80,00,20,B0,8F,
18445088912553754794,00000320,false,Rx,0,8,20,40,12,41,0C,49,0C,81,
18445088912553755038,0000058C,false,Rx,0,8,90,A0,1E,00,00,00,00,00,
18445088912553755273,000005A0,false,Rx,0,8,7E,FC,07,B0,00,C6,1C,AB,
18445088912553756600,00000440,false,Rx,0,8,21,52,36,FE,77,00,0C,02,
18445088912553756839,00000540,false,Rx,0,8,10,00,FF,00,FF,00,03,56,
18445088912553757544,000003D4,false,Rx,0,8,37,86,30,81,08,00,00,00,
18445088912553760140,00000280,false,Rx,0,8,01,21,44,0C,20,00,1A,20,
18445088912553760379,00000380,false,Rx,0,8,00,93,00,C7,00,00,00,07,
18445088912553760622,000000AE,false,Rx,0,8,8B,88,00,00,00,00,03,00,
18445088912553760858,00000488,false,Rx,0,8,64,20,21,7F,6B,FF,FF,71,
18445088912553761100,000001A0,false,Rx,0,8,00,40,8A,0B,FE,FE,00,18,
18445088912553761336,000005C0,false,Rx,0,8,02,00,00,A6,2D,00,08,81,
18445088912553761578,000002A0,false,Rx,0,8,00,00,00,64,00,00,80,E4,
18445088912553761829,0000048C,false,Rx,0,8,00,07,07,00,00,00,00,00,
18445088912553762063,000004A0,false,Rx,0,8,9E,0B,76,0B,BC,0B,9C,0B,
18445088912553762605,000002B7,false,Rx,0,8,1F,0F,00,00,00,00,10,00,
18445088912553762793,000000D2,false,Rx,0,5,3F,3B,00,00,04,00,00,00,
18445088912553762995,000000D0,false,Rx,0,6,26,97,26,3C,5B,F0,00,00,
18445088912553763228,000000C2,false,Rx,0,8,32,81,EE,80,80,30,3C,AE,
18445088912553763473,00000366,false,Rx,0,8,53,03,00,00,00,00,80,D0,
18445088912553763676,000003D0,false,Rx,0,6,00,00,08,00,C8,87,00,00,
18445088912553764400,0000056A,false,Rx,0,8,18,03,10,20,10,0B,00,30,
18445088912553764630,00000520,false,Rx,0,8,61,43,01,0F,1B,2E,EE,02,
18445088912553765200,000005E0,false,Rx,0,8,30,00,37,14,49,63,07,FB,
18445088912553766542,00000440,false,Rx,0,8,21,52,36,FE,77,00,14,02,
18445088912553766783,00000540,false,Rx,0,8,20,00,FF,00,FF,00,03,56,
18445088912553767841,00000050,false,Rx,0,4,00,B0,44,F4,00,00,00,00,
18445088912553770103,00000280,false,Rx,0,8,01,21,44,0C,20,00,1A,20,
18445088912553770305,00000284,false,Rx,0,6,B7,5C,8E,60,05,00,00,00,
18445088912553770545,000000AE,false,Rx,0,8,9B,98,00,00,00,00,03,00,
18445088912553770780,00000288,false,Rx,0,8,E8,BA,78,00,00,50,ED,0D,
18445088912553771021,000001A0,false,Rx,0,8,00,40,7E,0B,FE,FE,00,19,
18445088912553771268,00000380,false,Rx,0,8,00,93,00,CB,00,00,00,07,
18445088912553771502,000001AC,false,Rx,0,8,35,1C,10,00,3D,21,E4,C1,
18445088912553771734,0000044C,false,Rx,0,8,60,79,42,94,58,02,05,90,
18445088912553771976,000002A0,false,Rx,0,8,00,00,00,64,00,00,90,F4,
18445088912553772210,00000480,false,Rx,0,8,C0,00,05,AD,77,08,06,11,
18445088912553772443,000003A0,false,Rx,0,8,B4,0C,62,B2,E7,80,0C,03,
18445088912553772680,00000488,false,Rx,0,8,94,20,21,7F,6B,FF,FF,81,
18445088912553772921,0000048A,false,Rx,0,8,C6,05,01,02,00,00,00,C0,
18445088912553773157,000000C2,false,Rx,0,8,32,81,44,80,80,40,FE,48,
18445088912553773355,000000D0,false,Rx,0,6,18,A8,20,3C,5C,F0,00,00,
18445088912553773525,0000038A,false,Rx,0,4,48,80,E8,20,00,00,00,00,
18445088912553773759,00000368,false,Rx,0,8,77,17,89,89,04,00,64,00,
18445088912553773983,000003D2,false,Rx,0,7,BC,0E,33,80,01,00,00,00,
18445088912553774216,000004A0,false,Rx,0,8,92,0B,6A,0B,C4,0B,B0,0B,
18445088912553774450,00000320,false,Rx,0,8,20,40,12,BD,0B,CA,0B,81,
18445088912553774696,000004A8,false,Rx,0,8,1A,80,07,80,00,20,C0,FD,
18445088912553774926,00000588,false,Rx,0,8,E1,89,7F,00,17,80,04,95,
18445088912553775165,000005A0,false,Rx,0,8,7D,D2,07,C0,00,C9,1C,AB,
18445088912553775412,00000723,false,Rx,0,7,08,03,05,00,02,00,00,00,
18445088912553775655,0000048C,false,Rx,0,8,0F,08,07,00,00,00,00,00,
18445088912553776379,000003B2,false,Rx,0,8,00,80,47,02,00,00,00,00,
18445088912553776622,00000440,false,Rx,0,8,21,52,36,FE,77,00,1C,02,
18445088912553776862,00000540,false,Rx,0,8,30,00,FF,00,FF,00,03,56,
18445088912553777662,000003D4,false,Rx,0,8,31,87,37,81,08,00,00,00,
18445088912553780090,00000280,false,Rx,0,8,01,21,44,0C,20,00,1A,20,
18445088912553780331,000000AE,false,Rx,0,8,AB,A8,00,00,00,00,03,00,
18445088912553780575,00000380,false,Rx,0,8,00,93,00,CB,00,00,00,07,
18445088912553780816,000001A0,false,Rx,0,8,00,40,A4,0B,FE,FE,00,1A,
18445088912553781050,00000488,false,Rx,0,8,84,20,21,7F,6B,FF,FF,91,
18445088912553781293,000002A0,false,Rx,0,8,00,00,00,64,00,00,A0,C4,
18445088912553781535,000005C0,false,Rx,0,8,03,00,00,A6,2D,00,08,80,
18445088912553781771,000004A0,false,Rx,0,8,CC,0B,7C,0B,D6,0B,B2,0B,
18445088912553782899,000000D2,false,Rx,0,5,38,3C,00,00,04,00,00,00,
18445088912553783137,000000C2,false,Rx,0,8,32,81,00,00,80,50,E5,FC,
18445088912553783333,000000D0,false,Rx,0,6,08,B9,21,3C,5C,F0,00,00,
18445088912553783541,000003D0,false,Rx,0,6,00,00,08,00,C8,87,00,00,
18445088912553785203,0000048C,false,Rx,0,8,0E,09,07,00,00,00,00,00,
18445088912553786505,00000440,false,Rx,0,8,21,52,36,FE,77,00,24,02,
18445088912553786743,00000540,false,Rx,0,8,40,00,FF,00,FF,00,03,0F,
18445088912553787846,00000050,false,Rx,0,4,00,B0,54,E4,00,00,00,00,
18445088912553790064,00000280,false,Rx,0,8,01,21,3C,0C,20,00,1A,20,
18445088912553790263,00000284,false,Rx,0,6,B6,5D,8E,60,05,00,00,00,
18445088912553790504,000000AE,false,Rx,0,8,BB,B8,00,00,00,00,03,00,
18445088912553790736,00000288,false,Rx,0,8,E8,BA,78,00,00,50,ED,0E,
18445088912553790978,000001A0,false,Rx,0,8,00,40,B8,0B,FE,FE,00,1B,
18445088912553791222,00000380,false,Rx,0,8,00,93,00,C9,00,00,00,07,
18445088912553791473,000001AB,false,Rx,0,8,0A,0A,00,00,00,00,00,00,
18445088912553791700,0000044C,false,Rx,0,8,43,6A,42,94,58,02,05,A0,
18445088912553791933,000001AC,false,Rx,0,8,4D,1D,10,00,47,21,E7,C1,
18445088912553792169,00000480,false,Rx,0,8,C0,00,16,AD,77,08,06,02,
18445088912553792414,000002A0,false,Rx,0,8,00,00,00,64,00,00,B0,D4,
18445088912553792650,00000488,false,Rx,0,8,4B,20,21,80,6B,FF,FF,A1,
18445088912553792881,000003A0,false,Rx,0,8,01,0D,66,C2,27,81,0D,03,
18445088912553793123,000000C2,false,Rx,0,8,32,81,00,00,80,60,8A,EC,
18445088912553793318,000000D0,false,Rx,0,6,72,CA,28,3C,5C,F0,00,00,
18445088912553793552,00000368,false,Rx,0,8,74,18,89,84,04,00,65,00,
18445088912553793793,0000048A,false,Rx,0,8,D6,05,01,02,00,00,00,D0,
18445088912553794026,000004A0,false,Rx,0,8,D0,0B,A0,0B,C8,0B,B4,0B,
18445088912553794261,00000588,false,Rx,0,8,E1,89,80,82,17,80,04,95,
18445088912553794496,00000320,false,Rx,0,8,20,40,12,7D,0B,8B,0B,81,
18445088912553794733,000004A8,false,Rx,0,8,2D,80,03,80,00,20,D0,DE,
18445088912553794979,0000048C,false,Rx,0,8,0D,0A,07,00,00,00,00,00,
18445088912553795215,000005A0,false,Rx,0,8,7C,F8,07,D0,00,CD,1C,AB,
18445088912553795329,00000572,false,Rx,0,1,07,00,00,00,00,00,00,00,
18445088912553795574,000005B7,false,Rx,0,8,D5,D5,00,00,00,00,00,00,
18445088912553796579,00000440,false,Rx,0,8,21,52,36,FE,77,00,2C,02,
18445088912553796820,00000397,false,Rx,0,8,03,0B,08,00,00,00,00,00,
18445088912553797062,00000540,false,Rx,0,8,50,00,FF,00,FF,00,03,0F,
18445088912553797614,000003D4,false,Rx,0,8,30,88,39,81,08,00,00,00,
18445088912553800142,00000280,false,Rx,0,8,01,21,3C,0C,20,00,1A,20,
18445088912553800385,000000AE,false,Rx,0,8,CB,C8,00,00,00,00,03,00,
18445088912553800631,00000380,false,Rx,0,8,00,93,00,C9,00,00,00,07,
18445088912553800868,000001A0,false,Rx,0,8,00,40,BC,0B,FE,FE,00,1C,
18445088912553801104,00000488,false,Rx,0,8,5A,20,21,80,6A,FF,FF,B1,
18445088912553801349,000002A0,false,Rx,0,8,00,00,00,64,00,00,C0,A4,
18445088912553801616,000004A0,false,Rx,0,8,BC,0B,BE,0B,B0,0B,86,0B,
18445088912553801907,0000038A,false,Rx,0,4,58,80,F8,20,00,00,00,00,
18445088912553802556,000000D2,false,Rx,0,5,39,3D,00,00,04,00,00,00,
18445088912553802997,000000D0,false,Rx,0,6,7B,DB,30,3C,5C,F0,00,00,
18445088912553803235,000000C2,false,Rx,0,8,32,81,00,00,80,70,AF,DC,
18445088912553803440,000003D0,false,Rx,0,6,01,00,08,00,C8,87,00,00,
18445088912553803674,0000056A,false,Rx,0,8,68,03,10,20,10,0B,00,40,
18445088912553803914,00000366,false,Rx,0,8,54,04,00,00,00,00,80,D0,
18445088912553804106,000005D6,false,Rx,0,5,00,00,00,00,00,00,00,00,
18445088912553804470,0000051A,false,Rx,0,8,03,00,00,00,00,80,7E,02,
18445088912553804754,000005C0,false,Rx,0,8,04,00,00,A6,2D,00,08,87,
18445088912553805192,0000048C,false,Rx,0,8,0C,0B,07,00,00,00,00,00,
18445088912553806506,00000440,false,Rx,0,8,21,52,37,FE,77,00,34,02,
18445088912553806749,00000540,false,Rx,0,8,60,00,FF,00,FF,00,03,0F,
18445088912553807770,00000050,false,Rx,0,4,00,B0,64,D4,00,00,00,00,
18445088912553810159,00000280,false,Rx,0,8,01,21,3C,0C,20,00,1A,20,
18445088912553810357,00000284,false,Rx,0,6,4B,5E,90,80,05,00,00,00,
18445088912553810599,000000AE,false,Rx,0,8,DB,D8,00,00,00,00,03,00,
18445088912553810833,00000288,false,Rx,0,8,E8,BA,78,00,00,50,ED,0E,
18445088912553811073,000001A0,false,Rx,0,8,00,40,C0,0B,FE,FE,00,1D,
18445088912553811318,00000380,false,Rx,0,8,00,93,00,C9,00,00,00,07,
18445088912553811555,000001AC,false,Rx,0,8,54,1E,10,00,51,21,EB,C1,
18445088912553811786,0000044C,false,Rx,0,8,59,60,42,94,58,02,05,B0,
18445088912553812026,000002A0,false,Rx,0,8,00,00,00,64,00,00,D0,B4,
18445088912553812262,00000480,false,Rx,0,8,C0,00,16,AD,77,08,06,02,
18445088912553812496,000003A0,false,Rx,0,8,82,0E,69,CE,67,41,0E,03,
18445088912553812746,000002B7,false,Rx,0,8,10,00,00,00,00,00,10,00,
18445088912553812987,00000488,false,Rx,0,8,2A,20,21,80,6A,FF,FF,C1,
18445088912553813223,000000C2,false,Rx,0,8,32,81,CC,80,80,80,BC,80,
18445088912553813427,000000D0,false,Rx,0,6,45,EC,38,3C,5D,F0,00,00,
18445088912553813659,00000368,false,Rx,0,8,75,19,89,84,04,00,65,00,
18445088912553813901,0000048A,false,Rx,0,8,E6,05,01,02,00,00,00,E0,
18445088912553814135,000004A0,false,Rx,0,8,BE,0B,C2,0B,B6,0B,86,0B,
18445088912553814370,00000320,false,Rx,0,8,20,40,12,B5,0B,CC,0B,81,
18445088912553814608,000004A8,false,Rx,0,8,48,80,07,80,00,20,E0,8F,
18445088912553814844,00000588,false,Rx,0,8,E1,89,80,00,17,80,04,95,
18445088912553815084,000005A0,false,Rx,0,8,7C,FE,07,E0,00,D0,1C,AB,
18445088912553816612,00000440,false,Rx,0,8,21,52,37,FE,77,00,3C,02,
18445088912553816848,00000540,false,Rx,0,8,70,00,FF,00,FF,00,03,0F,
18445088912553817486,000003D4,false,Rx,0,8,31,89,39,81,08,00,00,00,
18445088912553819123,0000048C,false,Rx,0,8,0B,0C,07,00,00,00,00,00,
18445088912553820089,00000280,false,Rx,0,8,01,21,3C,0C,20,00,1A,20,
18445088912553820333,00000380,false,Rx,0,8,00,93,00,C9,00,00,00,07,
18445088912553820577,000000AE,false,Rx,0,8,EB,E8,00,00,00,00,03,00,
18445088912553820813,00000488,false,Rx,0,8,3A,20,21,80,6A,FF,FF,D1,
18445088912553821056,000001A0,false,Rx,0,8,00,40,AA,0B,FE,FE,00,1E,
18445088912553821352,000002A0,false,Rx,0,8,00,00,00,64,00,00,E0,84,
18445088912553821619,000004A0,false,Rx,0,8,AC,0B,A8,0B,BA,0B,A0,0B,
18445088912553822972,000000D2,false,Rx,0,5,3A,3E,00,00,04,00,00,00,
18445088912553823204,000000C2,false,Rx,0,8,32,81,CC,80,80,90,99,70,
18445088912553823404,000000D0,false,Rx,0,6,5B,FD,34,3C,5E,F0,00,00,
18445088912553823608,000003D0,false,Rx,0,6,01,00,08,00,C8,87,00,00,
